ID,Name,Dimension,Price,Type,SubType,Brand,ProductURL
I-0001,STICKAT,39x30cm,299,Bed,bed,IKEA,https://www.ikea.com/in/en/p/stickat-bed-pocket-black-60378339/
I-0002,KLIPSK,,599,Bed,bed,IKEA,https://www.ikea.com/in/en/p/klipsk-bed-tray-white-10289086/
I-0003,LÖVA,,799,Bed,bed,IKEA,https://www.ikea.com/in/en/p/loeva-bed-canopy-leaf-green-60542127/
I-0004,SUFFLETT,,899,Bed,bed,IKEA,https://www.ikea.com/in/en/p/sufflett-bed-tent-pink-60332469/
I-0005,RESGODS,,1209,Bed,bed,IKEA,https://www.ikea.com/in/en/p/resgods-bed-tray-bamboo-10444469/
I-0006,KURA,115x84cm,1396,Bed,bed,IKEA,https://www.ikea.com/in/en/p/kura-bed-curtain-multicolour-animals-on-the-savannah-70603219/
I-0007,VARDÖ,65x70cm,2500,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vardoe-bed-storage-box-black-20354514/
I-0008,GRIMSBU,90x200cm,3490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/grimsbu-bed-frame-grey-20458757/
I-0009,SONGESAND,42x40cm,3990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bedside-table-brown-90367443/
I-0010,NODELAND,21x61x100cm,4000,Bed,bed,IKEA,https://www.ikea.com/in/en/p/nodeland-bed-storage-box-medium-brown-20496274/
I-0011,GRIMSBU,140x200cm,4990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/grimsbu-bed-frame-white-80458311/
I-0012,SONGESAND,,5000,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-storage-box-set-of-2-white-10372537/
I-0013,GRIMSBU,90x200cm,5490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/grimsbu-bed-frame-white-luroey-s39311930/
I-0014,VIHALS,90x200cm,6490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-white-90602426/
I-0015,SLATTUM,90x200cm,6990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slattum-upholstered-bed-frame-vissle-dark-grey-60571252/
I-0016,VEVELSTAD,90x200cm,6990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vevelstad-bed-frame-white-20518271/
I-0017,VIHALS,90x200cm,8490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-white-luroey-s99581858/
I-0018,GRIMSBU,140x200cm,8990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/grimsbu-bed-frame-grey-luroey-s19311931/
I-0019,VIHALS,160x200cm,9990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-white-40602443/
I-0020,NODELAND,160x200cm,9990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/nodeland-bed-frame-medium-brown-s29308527/
I-0021,MINNEN,80x200cm,9990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/minnen-ext-bed-frame-with-slatted-bed-base-light-pink-s59418812/
I-0022,VIHALS,80x200cm,9990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-day-bed-frame-white-80595087/
I-0023,SONGESAND,90x200cm,10490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-brown-20372551/
I-0024,STJÄRNÖ,90x200cm,10490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/stjaernoe-bed-frame-anthracite-00575366/
I-0025,SLÄKT,90x200cm,10490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slaekt-bed-frame-with-slatted-bed-base-white-s59227756/
I-0026,KLEPPSTAD,140x200cm,10990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/kleppstad-bed-frame-white-vissle-beige-20492676/
I-0027,RAMSTA,90x200cm,10990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/ramsta-day-bed-frame-with-slatted-bed-base-white-s99184378/
I-0028,SLATTUM,160x200cm,11990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slattum-upholstered-bed-frame-vissle-dark-grey-60571247/
I-0029,VITARNA,140x200cm,11990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vitarna-four-poster-bed-frame-white-40573681/
I-0030,VEVELSTAD,160x200cm,11990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vevelstad-bed-frame-white-60506389/
I-0031,VIHALS,140x200cm,12990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-white-luroey-s59581836/
I-0032,VIHALS,90x200cm,13490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-2-storage-boxes-white-luroey-s39581984/
I-0033,MALM,90x200cm,13490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-white-20265179/
I-0034,STJÄRNÖ,160x200cm,13990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/stjaernoe-bed-frame-white-50579055/
I-0035,SONGESAND,90x200cm,14490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-brown-loenset-s19240948/
I-0036,RAMNEFJÄLL,160x200cm,14990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/ramnefjaell-upholstered-bed-frame-kilanda-dark-blue-s29607480/
I-0037,VIHALS,80x200cm,14990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-day-bed-frame-with-storage-white-s69571587/
I-0038,VIHALS,80x200cm,15480,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-day-bed-with-1-mattress-white-afjaell-medium-firm-s49580559/
I-0039,SONGESAND,90x200cm,15490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s89240983/
I-0040,NESTTUN,160x200cm,15990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/nesttun-bed-frame-white-luroey-s89198465/
I-0041,VITARNA,140x200cm,15990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vitarna-four-poster-bed-frame-white-luroey-s29556131/
I-0042,VIHALS,90x200cm,16490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-1-trundle-bed-white-luroey-s39582035/
I-0043,MALM,90x200cm,16490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-black-brown-luroey-s49009565/
I-0044,NODELAND,160x200cm,17990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/nodeland-bed-frame-with-2-storage-boxes-medium-brown-luroey-s59420283/
I-0045,SONGESAND,160x200cm,17990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-brown-luroey-s09241062/
I-0046,VIHALS,140x200cm,17990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-2-storage-boxes-white-luroey-s79581977/
I-0047,TÄLLÅSEN,160x200cm,17990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/taellasen-upholstered-bed-frame-kulsta-grey-green-50538927/
I-0048,HEMNES,90x200cm,18490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-bed-frame-white-stain-00354384/
I-0049,VITARNA,140x200cm,18802,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vitarna-four-poster-bed-frame-white-luroey-skadis-white-s69556327/
I-0050,VIHALS,80x200cm,18980,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-day-bed-with-storage-1-mattress-white-agotnes-firm-s19580589/
I-0051,SONGESAND,160x200cm,18990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-with-2-storage-boxes-white-s19241212/
I-0052,MALM,90x200cm,19490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s39199207/
I-0053,BRIMNES,140x200cm,20990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/brimnes-bed-frame-with-storage-white-luroey-s99198139/
I-0054,MALM,160x200cm,20990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-white-luroey-s89030720/
I-0055,STJÄRNÖ,160x200cm,21990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/stjaernoe-bed-frame-anthracite-loenset-s09563397/
I-0056,SLÄKT,90x200cm,22480,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s49227752/
I-0057,BRIMNES,80x200cm,22490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/brimnes-day-bed-frame-with-2-drawers-white-30503655/
I-0058,VIHALS,140x200cm,22990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-4-storage-boxes-white-luroey-s79581996/
I-0059,VIHALS,180x200cm,23990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-1-trundle-bed-white-luroey-s89582033/
I-0060,TÄLLÅSEN,180x200cm,23990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/taellasen-upholstered-bed-frame-kulsta-light-beige-luroey-s59514743/
I-0061,HEMNES,90x200cm,24490,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-bed-frame-white-stain-leirsund-s39198401/
I-0062,SAGESUND,160x200cm,24990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/sagesund-upholstered-bed-frame-diseroed-brown-10490381/
I-0063,SLÄKT,90x200cm,26990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s99291967/
I-0064,VIHALS,160x200cm,26990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-2-stor-box-1-trundle-bed-white-luroey-s89582014/
I-0065,TÄRNKULLEN,160x200cm,26990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/taernkullen-upholstered-bed-frame-vissle-beige-luroey-s99564364/
I-0066,MALM,160x200cm,28990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s19276999/
I-0067,TÄRNKULLEN,180x200cm,28990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/taernkullen-upholstered-bed-frame-kelinge-beige-luroey-s89608132/
I-0068,SAGESUND,160x200cm,28990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/sagesund-upholstered-bed-frame-graesbo-white-luroey-s49502689/
I-0069,SONGESAND,180x200cm,29990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bed-frame-with-4-storage-boxes-brown-luroey-s49241183/
I-0070,IDANÄS,180x200cm,29990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-bed-frame-white-70458905/
I-0071,FLEKKE,80x200cm,29990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/flekke-day-bed-frame-with-2-drawers-white-40320132/
I-0072,SKÖNABÄCK,,29990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/skoenabaeck-2-seat-sofa-bed-knisa-dark-grey-00582545/
I-0073,BRIMNES,80x200cm,30470,Bed,bed,IKEA,https://www.ikea.com/in/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-agotnes-firm-s29427064/
I-0074,MALM,160x200cm,30990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-high-w-2-storage-boxes-white-loenset-s89199894/
I-0075,HEMNES,160x200cm,30990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-bed-frame-white-stain-loenset-s49198410/
I-0076,TYSSEDAL,180x200cm,31990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/tyssedal-bed-frame-white-s09198643/
I-0077,VIHALS,180x200cm,31990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/vihals-bed-frame-with-2-trundle-beds-white-luroey-s19582055/
I-0078,SLÄKT,90x200cm,32980,Bed,bed,IKEA,https://www.ikea.com/in/en/p/slaekt-bed-frame-with-storage-incl-headboard-vissle-beige-s49612046/
I-0079,HEMNES,80x200cm,34990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-day-bed-frame-with-3-drawers-white-70349327/
I-0080,ÄLVDALEN,,34990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/aelvdalen-3-seat-sofa-bed-knisa-grey-beige-30530649/
I-0081,IDANÄS,160x200cm,34990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-bed-frame-dark-brown-loenset-s09406487/
I-0082,TÄLLÅSEN,160x200cm,37980,Bed,bed,IKEA,https://www.ikea.com/in/en/p/taellasen-upholstered-bed-frame-with-mattress-kulsta-grey-green-valevag-extra-firm-s59536938/
I-0083,ÄLVDALEN,,39990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/aelvdalen-3-seat-sofa-bed-with-chaise-longue-knisa-dark-grey-90530665/
I-0084,FLEKKE,80x200cm,40970,Bed,bed,IKEA,https://www.ikea.com/in/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-afjaell-firm-s69521432/
I-0085,MALM,180x200cm,41980,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-bed-frame-with-mattress-black-brown-valevag-firm-s59544504/
I-0086,TUFJORD,160x200cm,41990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/tufjord-upholstered-bed-frame-tallmyra-black-blue-70572500/
I-0087,SONGESAND,160x200cm,42960,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bedroom-furniture-set-of-4-brown-s69488055/
I-0088,HEMNES,80x200cm,42970,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-agotnes-firm-s59428118/
I-0089,HEMNES,160x200cm,42980,Bed,bed,IKEA,https://www.ikea.com/in/en/p/hemnes-bed-frame-with-mattress-white-stain-valevag-firm-s99542980/
I-0090,MALM,160x200cm,44990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/malm-ottoman-bed-white-70431223/
I-0091,IDANÄS,180x200cm,47990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-bed-frame-with-storage-dark-brown-stained-50458874/
I-0092,IDANÄS,180x200cm,48990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-upholstered-storage-bed-naggen-beige-60588097/
I-0093,TONSTAD,180x200cm,49990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-10556923/
I-0094,IDANÄS,180x200cm,52990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-upholstered-ottoman-bed-gunnared-dark-grey-60458977/
I-0095,IDANÄS,160x200cm,52990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/idanaes-bed-frame-with-storage-dark-brown-loenset-s39406527/
I-0096,TUFJORD,180x200cm,52990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/tufjord-upholstered-bed-frame-tallmyra-white-black-loenset-s99555345/
I-0097,FRIHETEN,,54990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/friheten-corner-sofa-bed-with-storage-faringe-brown-orange-s99517042/
I-0098,SONGESAND,160x200cm,55950,Bed,bed,IKEA,https://www.ikea.com/in/en/p/songesand-bedroom-furniture-set-of-5-white-s89488196/
I-0099,TONSTAD,180x200cm,57990,Bed,bed,IKEA,https://www.ikea.com/in/en/p/tonstad-bed-frame-with-storage-brown-stained-oak-veneer-loenset-s89504592/
I-0100,FRIHETEN / KLAGSHAMN,,62386,Bed,bed,IKEA,https://www.ikea.com/in/en/p/friheten-klagshamn-corner-sofa-bed-with-storage-skiftebo-dark-grey-s49444331/
I-0101,TRONES,52x18x39cm,1690,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/trones-shoe-cabinet-storage-white-80397308/
I-0102,TRONES,52x18x39cm,1690,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/trones-shoe-cabinet-storage-black-30397315/
I-0103,ASPUDDEN,80x10cm,2000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/aspudden-drawer-front-light-grey-10596274/
I-0104,BAGGEBO,50x30x80cm,2490,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/baggebo-cabinet-with-door-white-70483882/
I-0105,EKET,35x25x35cm,2500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-cabinet-dark-grey-blue-30605319/
I-0106,EKET,35x35x35cm,3500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-cabinet-dark-grey-blue-00595538/
I-0107,BILLY / OXBERG,40x30x106cm,3690,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/billy-oxberg-bookcase-with-door-white-s09528342/
I-0108,ENHET,40x17x75cm,3900,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/enhet-wall-cb-w-2-shlvs-door-white-s39396585/
I-0109,IVÖSJÖN,33x34x99cm,3990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/ivoesjoen-cabinet-with-doors-green-70573175/
I-0110,LIXHULT,35x60cm,3990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/lixhult-cabinet-metal-anthracite-00476521/
I-0111,LIXHULT,60x35cm,3990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/lixhult-cabinet-metal-grey-80328678/
I-0112,ÖVNING,54x33cm,4990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/oevning-trolley-white-grey-green-80517004/
I-0113,ENHET,60x32x75cm,5800,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/enhet-wall-cb-w-2-shlvs-door-white-s59395108/
I-0114,SPIKSMED,60x96cm,5990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/spiksmed-cabinet-light-grey-90520874/
I-0115,EKET,70x35x70cm,7000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-cabinet-w-2-doors-and-1-shelf-white-80333953/
I-0116,METOD,40x60x40cm,7000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-top-cabinet-white-aspudden-light-grey-s19604745/
I-0117,ASPUDDEN,25x80cm,7000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/aspudden-2-p-door-f-corner-base-cabinet-set-light-grey-50596267/
I-0118,METOD,30x37x80cm,7300,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-with-shelves-white-askersund-light-ash-effect-s59450562/
I-0119,METOD,60x37x40cm,7300,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-white-askersund-light-ash-effect-s99471082/
I-0120,METOD,40x37x60cm,7500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-with-shelves-white-askersund-light-ash-effect-s99450715/
I-0121,METOD,,7800,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-1-front-for-dishwasher-aspudden-light-grey-s69605610/
I-0122,MOSSJÖN,36x18x102cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/mossjoen-wall-cabinet-w-shelves-glass-door-anthracite-80573170/
I-0123,BILLY / OXBERG,40x30x202cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/billy-oxberg-bookcase-with-panel-glass-door-white-glass-s79528348/
I-0124,SÅGMÄSTARE,83x36x128cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/sagmaestare-cabinet-light-grey-blue-70570252/
I-0125,NYSJÖN,30x190cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/nysjoen-high-cabinet-white-40470862/
I-0126,BRUSALI,61x30x130cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/brusali-shoe-cabinet-with-3-compartments-brown-00267607/
I-0127,KLEPPSTAD,80x35x117cm,7990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/kleppstad-shoe-cabinet-storage-white-90508914/
I-0128,EKET,70x35x80cm,8100,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-cabinet-combination-with-legs-white-wood-s59388004/
I-0129,EKET,35x35x80cm,8200,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/eket-cabinet-combination-with-legs-white-pale-lilac-s59602103/
I-0130,BILLY / OXBERG,80x30x106cm,8390,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/billy-oxberg-bookcase-with-doors-white-s49528340/
I-0131,BRIMNES,78x95cm,8990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/brimnes-cabinet-with-doors-black-20351860/
I-0132,BILLY / OXBERG,40x30x202cm,8990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/billy-oxberg-bookcase-with-glass-door-white-glass-s59545358/
I-0133,IKEA PS,119x63cm,8990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/ikea-ps-cabinet-white-90251452/
I-0134,TROTTEN,70x35x110cm,9490,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/trotten-cabinet-with-doors-white-90474773/
I-0135,METOD,60x37x80cm,9600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-for-microwave-oven-white-aspudden-light-grey-s59604121/
I-0136,METOD,,9700,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-4-fronts-for-dishwasher-aspudden-light-grey-s69604639/
I-0137,SKRUVBY,70x90cm,9990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/skruvby-cabinet-with-doors-white-00508857/
I-0138,BRIMNES,78x95cm,9990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/brimnes-cabinet-with-doors-glass-white-40351699/
I-0139,METOD,80x37x40cm,10300,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-with-2-doors-white-askersund-light-ash-effect-s89450872/
I-0140,RUNMARÖ,80x44x182cm,10990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/runmaroe-cabinet-with-doors-dark-grey-indoor-outdoor-60551310/
I-0141,METOD,80x37x40cm,11600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-horizontal-white-askersund-light-ash-effect-s89391533/
I-0142,METOD,60x37x60cm,11800,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-with-dish-drainer-white-askersund-light-ash-effect-s99451748/
I-0143,ENHET,30x32x180cm,11990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/enhet-hi-cb-w-4-shlvs-door-white-s19396553/
I-0144,METOD / MAXIMERA,40x37x80cm,12700,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cabinet-with-drawer-door-white-aspudden-light-grey-s89606147/
I-0145,BILLY / OXBERG,80x30x202cm,12990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/billy-oxberg-bookcase-with-panel-glass-doors-white-s39528345/
I-0146,SKRUVBY,120x38x90cm,12990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/skruvby-sideboard-black-blue-50568721/
I-0147,HAUGA,70x116cm,12990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/hauga-cabinet-with-2-doors-beige-00415071/
I-0148,METOD,60x60x80cm,13100,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-for-sink-2-doors-white-askersund-light-ash-effect-s79447875/
I-0149,METOD / MAXIMERA,60x60x80cm,13200,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cabinet-for-oven-with-drawer-white-aspudden-light-grey-s29605669/
I-0150,METOD,30x60x80cm,13300,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-pull-out-int-fittings-white-askersund-light-ash-effect-s89301349/
I-0151,METOD,60x60x80cm,13900,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-with-shelves-2-doors-white-askersund-light-ash-effect-s99471204/
I-0152,METOD,80x37x60cm,14000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-with-shelves-2-doors-white-askersund-light-ash-effect-s69448583/
I-0153,BESTÅ,120x42x74cm,14400,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-with-doors-black-brown-lappviken-stubbarp-walnut-effect-s09612190/
I-0154,METOD,68x37x80cm,14900,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-corner-wall-cabinet-with-shelves-white-aspudden-light-grey-s99605374/
I-0155,VIHALS,140x37x75cm,14990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/vihals-sideboard-white-10491719/
I-0156,METOD,80x60x80cm,15500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cab-f-tallsjoen-sink-white-aspudden-light-grey-s69604314/
I-0157,METOD,60x37x60cm,15600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-w-dish-drainer-2-doors-white-aspudden-light-grey-s89606208/
I-0158,BRIMNES,80x190cm,15990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/brimnes-glass-door-cabinet-white-30409889/
I-0159,VIHALS,105x37x140cm,15990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/vihals-storage-unit-white-70483269/
I-0160,METOD,80x60x80cm,16200,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-f-sink-w-2-doors-front-white-askersund-light-ash-effect-s89448836/
I-0161,METOD,60x60x80cm,16400,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-base-cabinet-with-wire-baskets-white-aspudden-light-grey-s59605516/
I-0162,TROTTEN,70x35x173cm,16490,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/trotten-cabinet-with-doors-white-70474774/
I-0163,METOD / MAXIMERA,60x60x80cm,16850,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cabinet-f-combi-micro-drawers-white-askersund-light-ash-effect-s79398479/
I-0164,METOD,40x37x80cm,17200,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-wall-cabinet-horizontal-w-2-doors-white-aspudden-light-grey-s69605243/
I-0165,BESTÅ,120x42x74cm,17800,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-storage-combination-w-doors-drawers-white-lappviken-stubbarp-walnut-effect-s99612204/
I-0166,IVAR,160x30x83cm,17980,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/ivar-cabinet-with-doors-grey-green-mesh-s69508119/
I-0167,METOD / MAXIMERA,40x37x80cm,18900,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cab-with-2-fronts-3-drawers-white-aspudden-light-grey-s89605360/
I-0168,LEDAMOT,150x42x75cm,19990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/ledamot-cabinet-light-grey-beige-60544895/
I-0169,METOD / MAXIMERA,60x60cm,20000,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cab-f-tallsjoen-sink-white-aspudden-light-grey-s89605510/
I-0170,METOD / MAXIMERA,60x60x80cm,20350,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cb-f-havsen-snk-3-frnts-2-drws-white-askersund-light-ash-effect-s89398054/
I-0171,HAUGA,140x84cm,20990,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/hauga-sideboard-white-20407292/
I-0172,METOD,40x60x200cm,21100,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-high-cabinet-with-shelves-white-aspudden-light-grey-s69604125/
I-0173,METOD / MAXIMERA,80x37x80cm,21500,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/metod-maximera-base-cabinet-with-2-drawers-white-aspudden-light-grey-s29606094/
I-0174,BESTÅ,180x42x64cm,21600,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/besta-wall-mounted-cabinet-combination-black-brown-lappviken-walnut-effect-s99612218/
I-0175,SKRUVBY,190x90cm,22980,Storage,cabinets,IKEA,https://www.ikea.com/in/en/p/skruvby-storage-combination-black-blue-s19525606/
